#X		#Y		#Wave		#Intensity
5027.471211	1369.589267	2820.527344	433.548218
5027.471211	1369.589267	2819.166016	444.570618
5027.471211	1369.589267	2817.805664	433.456757
5027.471211	1369.589267	2816.444336	470.091187
5027.471211	1369.589267	2815.082031	425.930267
5027.471211	1369.589267	2813.719727	398.307678
5027.471211	1369.589267	2812.357422	372.531830
5027.471211	1369.589267	2810.995117	383.461761
5027.471211	1369.589267	2809.632812	418.233734
5027.471211	1369.589267	2808.269531	401.639862
5027.471211	1369.589267	2806.905273	403.388794
5027.471211	1369.589267	2805.541992	401.470581
5027.471211	1369.589267	2804.177734	394.054749
5027.471211	1369.589267	2802.813477	370.150208
5027.471211	1369.589267	2801.449219	397.552826
5027.471211	1369.589267	2800.083984	386.479187
5027.471211	1369.589267	2798.718750	380.903992
5027.471211	1369.589267	2797.353516	366.176727
5027.471211	1369.589267	2795.988281	408.201080
5027.471211	1369.589267	2794.622070	439.227051
5027.471211	1369.589267	2793.255859	409.858978
5027.471211	1369.589267	2791.888672	349.404419
5027.471211	1369.589267	2790.521484	387.738983
5027.471211	1369.589267	2789.154297	462.628876
5027.471211	1369.589267	2787.787109	404.029541
5027.471211	1369.589267	2786.419922	380.183105
5027.471211	1369.589267	2785.051758	370.966034
5027.471211	1369.589267	2783.683594	376.369110
5027.471211	1369.589267	2782.314453	368.983368
5027.471211	1369.589267	2780.945312	403.604828
5027.471211	1369.589267	2779.576172	376.131744
5027.471211	1369.589267	2778.207031	387.005646
5027.471211	1369.589267	2776.836914	323.045288
5027.471211	1369.589267	2775.466797	359.472015
5027.471211	1369.589267	2774.096680	383.112976
5027.471211	1369.589267	2772.725586	353.849030
5027.471211	1369.589267	2771.355469	384.775543
5027.471211	1369.589267	2769.984375	408.396271
5027.471211	1369.589267	2768.612305	349.980408
5027.471211	1369.589267	2767.240234	391.822815
5027.471211	1369.589267	2765.868164	371.697998
5027.471211	1369.589267	2764.496094	388.014923
5027.471211	1369.589267	2763.123047	384.290863
5027.471211	1369.589267	2761.750977	396.956482
5027.471211	1369.589267	2760.376953	409.616760
5027.471211	1369.589267	2759.003906	389.509247
5027.471211	1369.589267	2757.629883	363.950897
5027.471211	1369.589267	2756.255859	383.887604
5027.471211	1369.589267	2754.881836	369.255096
5027.471211	1369.589267	2753.506836	380.089264
5027.471211	1369.589267	2752.131836	347.281403
5027.471211	1369.589267	2750.756836	378.111877
5027.471211	1369.589267	2749.380859	407.111969
5027.471211	1369.589267	2748.004883	383.404480
5027.471211	1369.589267	2746.628906	359.706909
5027.471211	1369.589267	2745.252930	446.814850
5027.471211	1369.589267	2743.875977	365.003845
5027.471211	1369.589267	2742.499023	423.025146
5027.471211	1369.589267	2741.122070	381.187317
5027.471211	1369.589267	2739.744141	377.477783
5027.471211	1369.589267	2738.366211	375.584198
5027.471211	1369.589267	2736.988281	399.087921
5027.471211	1369.589267	2735.609375	411.699829
5027.471211	1369.589267	2734.231445	435.186096
5027.471211	1369.589267	2732.851562	411.527191
5027.471211	1369.589267	2731.472656	389.690735
5027.471211	1369.589267	2730.092773	458.470184
5027.471211	1369.589267	2728.712891	416.703705
5027.471211	1369.589267	2727.333008	463.712128
5027.471211	1369.589267	2725.953125	467.236938
5027.471211	1369.589267	2724.572266	483.434570
5027.471211	1369.589267	2723.190430	459.800171
5027.471211	1369.589267	2721.809570	481.422119
5027.471211	1369.589267	2720.427734	513.891846
5027.471211	1369.589267	2719.045898	475.793060
