#X		#Y		#Wave		#Intensity
203.970000	-128.370000	2899.870117	540.730469
203.970000	-128.370000	2898.525391	553.737732
203.970000	-128.370000	2897.179688	590.777100
203.970000	-128.370000	2895.833008	579.508484
203.970000	-128.370000	2894.487305	544.103455
203.970000	-128.370000	2893.140625	549.558960
203.970000	-128.370000	2891.793945	532.737366
203.970000	-128.370000	2890.446289	562.318848
203.970000	-128.370000	2889.099609	552.923462
203.970000	-128.370000	2887.751953	563.937622
203.970000	-128.370000	2886.403320	552.691162
203.970000	-128.370000	2885.055664	521.052307
203.970000	-128.370000	2883.707031	559.874573
203.970000	-128.370000	2882.358398	517.126465
203.970000	-128.370000	2881.008789	570.758118
203.970000	-128.370000	2879.660156	568.785583
203.970000	-128.370000	2878.310547	564.961487
203.970000	-128.370000	2876.959961	531.507935
203.970000	-128.370000	2875.610352	572.130615
203.970000	-128.370000	2874.259766	551.647705
203.970000	-128.370000	2872.908203	547.830383
203.970000	-128.370000	2871.557617	551.416260
203.970000	-128.370000	2870.206055	527.250549
203.970000	-128.370000	2868.854492	582.628357
203.970000	-128.370000	2867.502930	543.672424
203.970000	-128.370000	2866.150391	565.744507
203.970000	-128.370000	2864.797852	548.989807
203.970000	-128.370000	2863.445313	528.546021
203.970000	-128.370000	2862.091797	550.607361
203.970000	-128.370000	2860.739258	517.240723
203.970000	-128.370000	2859.384766	546.682739
203.970000	-128.370000	2858.031250	576.112427
203.970000	-128.370000	2856.676758	551.992065
203.970000	-128.370000	2855.322266	544.493408
203.970000	-128.370000	2853.967773	536.997925
203.970000	-128.370000	2852.613281	535.040466
203.970000	-128.370000	2851.257813	507.259705
203.970000	-128.370000	2849.902344	560.635132
203.970000	-128.370000	2848.545898	560.517700
203.970000	-128.370000	2847.189453	554.870056
203.970000	-128.370000	2845.833008	586.085510
203.970000	-128.370000	2844.476563	547.267151
203.970000	-128.370000	2843.120117	554.521667
203.970000	-128.370000	2841.762695	556.247437
203.970000	-128.370000	2840.404297	535.874573
203.970000	-128.370000	2839.046875	526.556885
203.970000	-128.370000	2837.688477	533.809631
203.970000	-128.370000	2836.330078	528.176880
203.970000	-128.370000	2834.971680	553.825745
203.970000	-128.370000	2833.612305	542.672485
203.970000	-128.370000	2832.252930	516.810364
203.970000	-128.370000	2830.893555	525.896240
203.970000	-128.370000	2829.534180	553.362488
203.970000	-128.370000	2828.173828	533.028442
203.970000	-128.370000	2826.813477	543.942810
203.970000	-128.370000	2825.452148	527.293701
203.970000	-128.370000	2824.091797	532.694092
203.970000	-128.370000	2822.730469	519.727295
203.970000	-128.370000	2821.368164	569.193542
203.970000	-128.370000	2820.006836	545.210144
203.970000	-128.370000	2818.644531	537.754822
203.970000	-128.370000	2817.282227	544.982239
203.970000	-128.370000	2815.919922	565.048645
203.970000	-128.370000	2814.556641	548.422852
203.970000	-128.370000	2813.193359	546.474426
203.970000	-128.370000	2811.830078	540.859924
203.970000	-128.370000	2810.465820	537.080872
203.970000	-128.370000	2809.101563	531.470642
203.970000	-128.370000	2807.737305	511.204590
203.970000	-128.370000	2806.372070	547.735657
203.970000	-128.370000	2805.007813	580.588379
203.970000	-128.370000	2803.642578	536.520081
203.970000	-128.370000	2802.276367	505.285339
203.970000	-128.370000	2800.911133	550.938843
203.970000	-128.370000	2799.544922	558.143677
203.970000	-128.370000	2798.178711	569.004700
203.970000	-128.370000	2796.811523	546.935303
203.970000	-128.370000	2795.444336	559.622925
203.970000	-128.370000	2794.077148	552.192261
203.970000	-128.370000	2792.709961	530.140137
203.970000	-128.370000	2791.341797	524.546387
203.970000	-128.370000	2789.973633	548.191833
203.970000	-128.370000	2788.605469	537.115845
