-2.005184999999999995e+00 1.478243999999999936e+01 1.897265000000000157e+01 2.217762928159197036e-04
1.574328000000000038e+01 2.629617999999999886e-02 1.895446000000000097e+01 3.025635648128148958e-04
5.849002999999999841e-02 2.243136000000000019e-01 1.858207000000000164e+01 1.484468456366990060e-04
9.329917000000000016e+00 3.410163999999999973e-01 1.930324999999999847e+01 3.182551996713467880e-03
1.071387999999999963e+01 5.547851999999999784e-01 1.922631000000000157e+01 1.825610592214674949e-03
2.886979999999999880e+00 6.437327000000000465e-01 1.857995999999999981e+01 7.416391623599240539e-05
4.304616000000000220e+00 8.622233000000000258e-01 1.895714999999999861e+01 1.707322256205734304e-04
1.349365000000000059e+01 9.200169000000000263e-01 1.894970999999999961e+01 6.801645265253736770e-04
1.487583000000000055e+01 1.118676000000000004e+00 1.895876000000000161e+01 6.325031702765335131e-04
7.060966999999999771e+00 1.264839999999999964e+00 1.896295999999999893e+01 8.667317898481003693e-04
8.505012000000000683e+00 1.461025999999999936e+00 1.884181999999999846e+01 7.141760301835756511e-04
5.976409000000000304e-01 1.578556000000000070e+00 1.887684000000000140e+01 2.245665289427071706e-04
1.978984999999999994e+00 1.783684000000000047e+00 1.887616999999999834e+01 1.816171453676395221e-04
1.119880000000000031e+01 1.844076999999999966e+00 1.913807999999999865e+01 1.427678208213903517e-03
1.257834000000000074e+01 2.046069999999999833e+00 1.865436000000000050e+01 3.042545214604432981e-04
4.817021000000000441e+00 2.159758000000000067e+00 1.895326000000000022e+01 8.944435566273874942e-04
6.197478000000000264e+00 2.364174000000000220e+00 1.893464000000000169e+01 1.493895907894975420e-03
1.539549000000000056e+01 2.455423999999999829e+00 1.858042999999999978e+01 8.007839576885017506e-05
-2.701729999999999965e-01 2.671666999999999792e+00 1.887650999999999968e+01 1.861925447516487198e-04
8.983629999999999782e+00 2.789687999999999946e+00 1.923355000000000103e+01 1.054502397201685735e-03
1.035542000000000051e+01 2.958682000000000034e+00 1.923686999999999969e+01 1.209295439136176195e-03
2.491994000000000042e+00 3.082244000000000206e+00 1.887697999999999965e+01 1.497663353515716147e-04
3.934121999999999897e+00 3.292152999999999885e+00 1.858142000000000138e+01 1.149288741141504821e-04
1.313341999999999921e+01 3.386032000000000153e+00 1.894429999999999836e+01 3.878946105952939542e-04
1.451125000000000043e+01 3.593980999999999870e+00 1.893650999999999840e+01 3.403057033037200059e-04
6.753204000000000207e+00 3.706932000000000116e+00 1.865621000000000151e+01 1.836079370960595964e-04
8.135459000000000884e+00 3.905281000000000002e+00 1.913879000000000019e+01 1.184935739326212689e-03
2.428614000000000051e-01 3.970870999999999817e+00 1.887734999999999985e+01 1.417092710691998094e-04
1.623613999999999891e+00 4.175664000000000264e+00 1.887687000000000026e+01 1.292856629392478290e-04
1.082437000000000005e+01 4.289246000000000336e+00 1.881779999999999831e+01 4.563247175597876610e-04
1.227200000000000024e+01 4.486824999999999619e+00 1.895202000000000098e+01 2.062484394323402010e-04
4.454604999999999926e+00 4.634210999999999636e+00 1.894416999999999973e+01 5.661981305156433934e-04
5.835558999999999941e+00 4.829606000000000066e+00 1.896672999999999831e+01 4.423911794156959909e-04
-2.082323000000000146e+00 4.894872999999999585e+00 1.894592000000000098e+01 3.988061643882571060e-04
-6.601816999999999824e-01 5.114716999999999736e+00 1.858257000000000048e+01 1.302048672817799236e-04
8.615812999999999278e+00 5.194251999999999647e+00 1.924428999999999945e+01 1.709430158081835230e-03
1.000139000000000067e+01 5.411143000000000036e+00 1.930677999999999983e+01 2.796552402861776383e-03
2.156772000000000133e+00 5.532009999999999650e+00 1.858005999999999958e+01 8.971997721222952455e-05
3.584945999999999966e+00 5.729041999999999746e+00 1.893614000000000175e+01 4.738183021716117164e-04
1.278574000000000055e+01 5.786694999999999922e+00 1.897416000000000125e+01 3.010721902058809867e-04
-2.942039999999999988e+00 5.992896000000000001e+00 1.896768000000000143e+01 6.679531962785063533e-04
6.346466999999999636e+00 6.127165999999999890e+00 1.897615000000000052e+01 3.528960107505819065e-04
7.798000000000000043e+00 6.348691999999999780e+00 1.884683000000000064e+01 5.872611228653346060e-04
-1.206461000000000061e-01 6.445542999999999800e+00 1.895341000000000165e+01 2.962469493266206328e-04
1.259068999999999994e+00 6.650669999999999860e+00 1.895766000000000062e+01 4.537956247135869602e-04
1.050174999999999947e+01 6.689642000000000088e+00 1.934241000000000099e+01 1.832106032528430699e-03
1.186758999999999986e+01 6.932490999999999737e+00 1.884644000000000119e+01 6.612947024004901895e-04
4.093955000000000233e+00 7.026186000000000043e+00 1.894457999999999842e+01 4.275745672983776629e-04
5.477988999999999997e+00 7.221524999999999750e+00 1.895429999999999993e+01 2.180110256108136241e-04
