-2.005184999999999995e+00 1.478243999999999936e+01 1.897265000000000157e+01 2.826065084190417798e-01
1.574328000000000038e+01 2.629617999999999886e-02 1.895446000000000097e+01 1.288102712525290294e-01
5.849002999999999841e-02 2.243136000000000019e-01 1.858207000000000164e+01 3.085279658837593586e-01
9.329917000000000016e+00 3.410163999999999973e-01 1.930324999999999847e+01 1.745644390848501704e-01
1.071387999999999963e+01 5.547851999999999784e-01 1.922631000000000157e+01 3.490489884235075668e-01
2.886979999999999880e+00 6.437327000000000465e-01 1.857995999999999981e+01 2.607889100285639694e-01
4.304616000000000220e+00 8.622233000000000258e-01 1.895714999999999861e+01 1.634416476272210206e-01
1.349365000000000059e+01 9.200169000000000263e-01 1.894970999999999961e+01 2.157742782353868627e-01
1.487583000000000055e+01 1.118676000000000004e+00 1.895876000000000161e+01 1.121523829781899129e-01
7.060966999999999771e+00 1.264839999999999964e+00 1.896295999999999893e+01 1.617927965621520359e-01
8.505012000000000683e+00 1.461025999999999936e+00 1.884181999999999846e+01 1.000000000000000000e+00
5.976409000000000304e-01 1.578556000000000070e+00 1.887684000000000140e+01 3.155292558840172568e-01
1.978984999999999994e+00 1.783684000000000047e+00 1.887616999999999834e+01 2.381528955812739767e-01
1.119880000000000031e+01 1.844076999999999966e+00 1.913807999999999865e+01 2.648604905762467765e-01
1.257834000000000074e+01 2.046069999999999833e+00 1.865436000000000050e+01 2.177687527016892721e-01
4.817021000000000441e+00 2.159758000000000067e+00 1.895326000000000022e+01 8.139943272521431294e-02
6.197478000000000264e+00 2.364174000000000220e+00 1.893464000000000169e+01 2.143589652172396276e-01
1.539549000000000056e+01 2.455423999999999829e+00 1.858042999999999978e+01 2.691858669825717976e-01
-2.701729999999999965e-01 2.671666999999999792e+00 1.887650999999999968e+01 2.105890821655959644e-01
8.983629999999999782e+00 2.789687999999999946e+00 1.923355000000000103e+01 3.470296762660138867e-01
1.035542000000000051e+01 2.958682000000000034e+00 1.923686999999999969e+01 5.905737540687966414e-01
2.491994000000000042e+00 3.082244000000000206e+00 1.887697999999999965e+01 1.929279626952750404e-01
3.934121999999999897e+00 3.292152999999999885e+00 1.858142000000000138e+01 7.264144210262532542e-02
1.313341999999999921e+01 3.386032000000000153e+00 1.894429999999999836e+01 2.665907558511066977e-01
1.451125000000000043e+01 3.593980999999999870e+00 1.893650999999999840e+01 1.783971105769212306e-01
6.753204000000000207e+00 3.706932000000000116e+00 1.865621000000000151e+01 2.707130292564166041e-01
8.135459000000000884e+00 3.905281000000000002e+00 1.913879000000000019e+01 2.103936344903130917e-01
2.428614000000000051e-01 3.970870999999999817e+00 1.887734999999999985e+01 2.766945025375309175e-01
1.623613999999999891e+00 4.175664000000000264e+00 1.887687000000000026e+01 2.270698948342091406e-01
1.082437000000000005e+01 4.289246000000000336e+00 1.881779999999999831e+01 1.297855092832142232e-01
1.227200000000000024e+01 4.486824999999999619e+00 1.895202000000000098e+01 3.642092732998161719e-02
4.454604999999999926e+00 4.634210999999999636e+00 1.894416999999999973e+01 3.859595466123712931e-02
5.835558999999999941e+00 4.829606000000000066e+00 1.896672999999999831e+01 1.350368377272229137e-01
-2.082323000000000146e+00 4.894872999999999585e+00 1.894592000000000098e+01 7.290947657566727858e-02
